"","wc2.1_30s_bio_1","wc2.1_30s_bio_10","wc2.1_30s_bio_11","wc2.1_30s_bio_12","wc2.1_30s_bio_13","wc2.1_30s_bio_14","wc2.1_30s_bio_15","wc2.1_30s_bio_16","wc2.1_30s_bio_17","wc2.1_30s_bio_18","wc2.1_30s_bio_19","wc2.1_30s_bio_2","wc2.1_30s_bio_3","wc2.1_30s_bio_4","wc2.1_30s_bio_5","wc2.1_30s_bio_6","wc2.1_30s_bio_7","wc2.1_30s_bio_8","wc2.1_30s_bio_9"
"2249",10.2624998092651,21.6666660308838,-1.68333327770233,903,91,52,17.1189670562744,263,175,263,180,9.97500038146973,27.9411773681641,948.841674804688,28.5,-7.19999980926514,35.7000007629395,21.6666660308838,-0.76666659116745
"2250",9.64999961853027,20.8999996185303,-2.31666660308838,941,96,53,18.3611278533936,281,182,279,183,10.8000001907349,29.7520656585693,940.754028320312,28.1000003814697,-8.19999980926514,36.2999992370605,18.75,-1.23333334922791
"2251",10.3000001907349,19.0833339691162,1.18333327770233,1314,132,87,11.3590145111084,364,289,351,289,11.7333335876465,37.7277603149414,725.947692871094,25.6000003814697,-5.5,31.1000003814697,9.66666698455811,1.18333327770233
"2252",11.5458335876465,22.216667175293,0.216666653752327,1033,114,67,17.23850440979,311,213,306,213,12.7583332061768,35.3416404724121,888.664611816406,29.7000007629395,-6.40000009536743,36.1000022888184,20.1833343505859,0.216666653752327
"2253",9.60416698455811,20.8999996185303,-2.46666669845581,973,102,52,21.1870079040527,304,180,300,180,11.0749998092651,30.3424663543701,944.234802246094,28.1000003814697,-8.39999961853027,36.5,18.783332824707,-2.46666669845581
"2254",15.3125,24.783332824707,5.61666679382324,1312,135,90,10.0506076812744,355,309,339,324,13.5083332061768,39.8475914001465,775.670166015625,32.2000007629395,-1.70000004768372,33.9000015258789,7.13333368301392,15.8166666030884
"2255",8.60000038146973,20.3833332061768,-3.76666665077209,932,93,54,16.5417137145996,268,178,261,190,9.03333282470703,25.1624889373779,987.054870605469,27,-8.89999961853027,35.9000015258789,19.8333339691162,-3.13333320617676
"2256",15.7083330154419,25.1833324432373,5.96666669845581,1281,133,87,10.3809013366699,353,300,329,322,13.5166664123535,39.7549018859863,777.141723632812,32.5999984741211,-1.39999997615814,34,7.56666660308838,16.1499996185303
"2257",9.95416641235352,21.033332824707,-1.93333327770233,982,108,52,21.7415580749512,314,183,306,183,11.4250001907349,31.3873634338379,928.01953125,28.3999996185303,-8,36.4000015258789,18.9333343505859,-1.93333327770233
"2258",8.48750019073486,19.3333339691162,-2.5,930,97,59,14.5296049118042,271,191,256,192,8.02499961853027,24.6165637969971,899.255065917969,25.6000003814697,-7,32.5999984741211,11.75,0.18333326280117
"2259",11.1041669845581,21.8999996185303,-0.466666668653488,1040,117,62,19.9380130767822,328,206,321,206,12.4416666030884,34.2745666503906,903.147155761719,29.2999992370605,-7,36.2999992370605,19.8833332061768,-0.466666668653488
"2260",15.8375005722046,25.2666664123535,6.19999980926514,1197,126,81,11.7297716140747,346,273,300,313,13.9250001907349,40.8357772827148,770.829345703125,32.9000015258789,-1.20000004768372,34.1000022888184,7.73333358764648,19.8666667938232
"2261",7.87916660308838,19.5166664123535,-4.16666650772095,943,100,58,15.1588373184204,278,190,236,217,9.17500019073486,25.7002811431885,973.527893066406,26.2999992370605,-9.39999961853027,35.6999969482422,10.2666664123535,-3.73333334922791
"2262",12.3249998092651,22.4833335876465,1.70000004768372,1144,129,74,16.0103664398193,342,248,339,248,12.8333330154419,36.9836692810059,839.522338867188,29.7000007629395,-5,34.7000007629395,20.4833335876465,1.70000004768372
"2263",8.86250019073486,20.1166667938232,-2.58333325386047,912,89,53,16.2962207794189,261,175,258,187,7.92500019073486,23.4467468261719,939.555297851562,26.2999992370605,-7.5,33.7999992370605,19.9500007629395,-2.34999990463257
"2264",8.44583320617676,20.1499996185303,-3.91666650772095,943,96,56,15.762300491333,268,182,257,197,9.15833377838135,25.7256546020508,983.438903808594,26.7000007629395,-8.89999961853027,35.5999984741211,19.5666656494141,-3.23333334922791
"2265",9.32916641235352,20.6333332061768,-2.75,969,101,54,18.9440956115723,293,187,290,187,10.8416662216187,29.784797668457,945.824462890625,27.7999992370605,-8.60000038146973,36.4000015258789,18.533332824707,-2.75
"2266",16.5083332061768,25.5666656494141,7.13333320617676,1198,122,74,15.973539352417,348,242,334,319,13.9166669845581,41.5422859191895,745.632202148438,33.2000007629395,-0.300000011920929,33.5,8.63333320617676,17.0666656494141
"2267",12.6374998092651,23.1000003814697,1.75,1085,121,71,15.7863931655884,322,235,322,235,12.9750003814697,36.4466285705566,863.731689453125,30.5,-5.09999990463257,35.5999984741211,23.1000003814697,1.75
"2268",12.8708333969116,23.3666667938232,1.94999992847443,1102,124,71,16.0159149169922,328,240,328,240,13.0416669845581,36.6338958740234,866.939392089844,30.7000007629395,-4.90000009536743,35.6000022888184,23.3666667938232,1.94999992847443
"2269",11.3583335876465,20.9166660308838,1.39999997615814,1127,117,82,12.4452486038208,329,248,316,252,12.75,38.4036140441895,790.873596191406,28.1000003814697,-5.09999990463257,33.2000007629395,19,7
"2270",11.4083337783813,20.7666664123535,1.63333332538605,1194,117,84,11.2534227371216,341,260,328,264,12.9333333969116,38.9558219909668,774.866027832031,28,-5.19999980926514,33.2000007629395,18.8833332061768,3.21666669845581
"2271",9.63333320617676,21,-2.46666669845581,967,96,56,17.2275581359863,284,190,283,191,10.5500001907349,29.0633602142334,950.560424804688,28,-8.30000019073486,36.2999992370605,18.8500003814697,-1.31666672229767
"2272",12.4416666030884,22.5499992370605,1.84999990463257,1164,132,76,16.1282024383545,351,252,345,252,12.8166666030884,37.0423889160156,837.175537109375,29.7999992370605,-4.80000019073486,34.5999984741211,20.5666656494141,1.84999990463257
"2273",11.9958333969116,21.466667175293,2.09999990463257,1147,117,83,11.8171281814575,332,250,320,256,13.375,39.5710067749023,784.319213867188,29,-4.80000019073486,33.7999992370605,19.5666656494141,3.68333339691162
"2274",11.0874996185303,20.2000007629395,1.56666672229767,1264,122,86,10.5436983108521,351,277,339,277,12.375,38.4316749572754,755.3720703125,27.1000003814697,-5.09999990463257,32.2000007629395,18.3500003814697,3.18333339691162
"2275",9.65416717529297,20.9833335876465,-2.45000004768372,963,103,53,20.3872146606445,298,182,295,182,11.1083335876465,30.3506374359131,947.241088867188,28.2000007629395,-8.39999961853027,36.5999984741211,18.9166660308838,-2.45000004768372
"2276",10.6208333969116,21.466667175293,-0.916666626930237,992,110,58,21.1875114440918,316,189,310,189,11.7916669845581,32.8458671569824,904.339172363281,28.7000007629395,-7.19999980926514,35.9000015258789,19.4333324432373,-0.916666626930237
"2277",7.80416679382324,19.6499996185303,-4.66666650772095,973,100,61,13.6697473526001,281,198,242,222,9.27499961853027,25.6215476989746,994.885681152344,26.5,-9.69999980926514,36.2000007629395,10.0666666030884,-4
"2278",12.0375003814697,21.716667175293,1.88333332538605,1105,116,80,12.6572513580322,324,242,312,246,13.5249996185303,39.4314880371094,801.065002441406,29.3999996185303,-4.90000009536743,34.2999992370605,19.783332824707,3.51666665077209
"2279",8.42500019073486,20.1000003814697,-3.86666679382324,947,93,55,16.240306854248,270,180,264,192,8.94999980926514,25.1404495239258,980.144958496094,26.6000003814697,-9,35.5999984741211,19.5666675567627,-3.25
"2280",10.4958333969116,21.966667175293,-1.48333334922791,925,92,53,17.0991649627686,268,179,268,183,10.2583332061768,28.4164352416992,954.199951171875,28.8999996185303,-7.19999980926514,36.0999984741211,21.966667175293,-0.566666662693024
"2281",11.5541667938232,22.2000007629395,0.283333331346512,1060,116,70,15.8403406143188,314,222,311,222,12.591667175293,35.1722526550293,885.477416992188,29.5,-6.30000019073486,35.7999992370605,20.1833343505859,0.283333331346512
"2282",9.34166622161865,20.6000003814697,-2.66666650772095,963,99,55,17.9212303161621,286,189,284,189,10.6499996185303,29.5013847351074,940.760864257812,27.7000007629395,-8.39999961853027,36.0999984741211,18.466667175293,-1.46666657924652
"2283",11.6791667938232,21.3166656494141,1.63333332538605,1144,117,83,11.9946804046631,333,250,320,255,13.3916664123535,39.3872566223145,796.108337402344,28.7999992370605,-5.19999980926514,34,19.3833332061768,3.28333330154419
"2284",8.42083358764648,20.0166664123535,-3.79999995231628,951,96,55,16.4211559295654,270,180,260,194,9.04166698455811,25.6137866973877,974.421630859375,26.5,-8.80000019073486,35.2999992370605,19.466667175293,-3.16666674613953
"2285",10.7083330154419,21.5833320617676,-0.866666615009308,991,110,58,20.9501323699951,315,189,309,189,11.9833335876465,33.287036895752,907.30078125,28.7999992370605,-7.19999980926514,36,19.5499992370605,-0.866666615009308
"2286",10.1750001907349,21.6166667938232,-1.93333327770233,964,95,55,16.9015884399414,279,188,279,191,10.5333337783813,29.0174465179443,955.235595703125,28.6000003814697,-7.69999980926514,36.2999992370605,21.6166667938232,-0.800000071525574
"2287",17.220832824707,25.9500007629395,8.11666679382324,1195,126,68,19.9627494812012,367,229,367,307,13.9750003814697,42.6067047119141,721.373229980469,33.4000015258789,0.600000023841858,32.8000030517578,25.9500007629395,17.7999992370605
"2288",9.25,20.4166660308838,-2.66666674613953,977,97,56,17.1472873687744,285,192,284,193,10.3166666030884,28.8175048828125,935.487243652344,27.2999992370605,-8.5,35.7999992370605,18.2666664123535,-1.56666660308838
"2289",12.6458330154419,23.0499992370605,1.81666660308838,1124,126,70,16.0917625427246,335,242,335,247,12.6750001907349,36.1111106872559,859.678771972656,30.2000007629395,-4.90000009536743,35.1000022888184,23.0499992370605,7.86666679382324
"2290",16.5083332061768,25.6499996185303,7.13333320617676,1202,122,77,16.3882732391357,344,254,344,313,13.8999996185303,41.4925346374512,749.017028808594,33.2000007629395,-0.300000011920929,33.5,8.59999942779541,17.033332824707
"2291",12.1875,22.216667175293,1.65000009536743,1155,130,73,15.9186906814575,343,251,343,253,12.2749996185303,35.9970664978027,830.728393554688,29.2000007629395,-4.90000009536743,34.1000022888184,20.25,7.70000028610229
"2292",9.51666641235352,20.783332824707,-2.50000023841858,961,101,55,18.5141181945801,288,187,286,187,10.75,29.6961326599121,941.266845703125,27.8999996185303,-8.30000019073486,36.2000007629395,18.6666660308838,-2.50000023841858
"2293",9.92500019073486,18.783332824707,0.616666674613953,1348,133,89,10.7298898696899,371,291,354,291,10.9499998092651,35.6677513122559,737.694519042969,25,-5.69999980926514,30.7000007629395,9.33333301544189,0.616666674613953
"2294",9.85416698455811,18.6499996185303,0.649999976158142,1323,129,88,10.8822784423828,365,284,350,284,11.2416667938232,36.4989166259766,730.919250488281,25,-5.80000019073486,30.7999992370605,9.23333358764648,0.649999976158142
"2295",8.30833339691162,19.9833335876465,-3.98333334922791,956,96,57,14.7186765670776,267,187,255,203,9.16666698455811,25.7490634918213,978.720947265625,26.6000003814697,-9,35.5999984741211,19.3833332061768,-3.29999995231628
"2296",16.2416667938232,25.6166667938232,6.66666650772095,1211,124,79,14.1846971511841,346,267,327,312,13.8666667938232,40.9046211242676,766.873352050781,33.2000007629395,-0.699999988079071,33.9000015258789,8.16666698455811,11.5666666030884
"2297",11.5583333969116,22.2666664123535,0.250000029802322,1038,113,68,16.0703468322754,308,216,307,216,12.6000003814697,35.0974922180176,889.087463378906,29.6000003814697,-6.30000019073486,35.9000015258789,20.2666664123535,0.250000029802322
"2298",9.72083377838135,20.9166679382324,-2.23333334922791,960,107,54,20.6515636444092,298,182,297,182,11.2083330154419,30.7921237945557,935.259948730469,28.2000007629395,-8.19999980926514,36.4000015258789,18.8333339691162,-2.23333334922791
"2299",10.1791667938232,21.533332824707,-1.61666667461395,928,91,51,17.3962554931641,267,176,267,183,9.85833358764648,27.7699527740479,945.485595703125,28.2000007629395,-7.30000019073486,35.5,21.533332824707,-0.916666626930237
"2300",9.79583358764648,20.9333343505859,-2.10000014305115,971,110,56,20.8891677856445,304,184,304,184,11.2916669845581,31.1924495697021,930.230834960938,28.2000007629395,-8,36.2000007629395,20.9333343505859,-2.10000014305115
"2301",13.6750001907349,22.7999992370605,4.26666641235352,1301,129,97,8.83914566040039,347,301,337,309,12.8333330154419,39.2456665039062,748.2783203125,30.1000003814697,-2.59999990463257,32.7000007629395,20.9500007629395,9.35000038146973
"2302",7.94999980926514,19.8500003814697,-4.59999990463257,974,97,64,12.2896604537964,275,205,241,228,9.39999961853027,25.7534236907959,997.829467773438,26.8999996185303,-9.60000038146973,36.5,10.1166667938232,-3.86666679382324
"2303",13.2916669845581,22.6166667938232,3.64999985694885,1247,119,89,9.65584087371826,344,277,329,281,13.4833335876465,39.8915176391602,766.179565429688,30.2000007629395,-3.59999990463257,33.7999992370605,20.7333335876465,5.11666679382324
"2304",10.1750001907349,19.283332824707,0.583333253860474,1213,120,85,10.791353225708,343,265,328,267,11.9499998092651,37.2274131774902,758.996032714844,26.2000007629395,-5.90000009536743,32.1000022888184,17.4166660308838,2.28333330154419
"2305",15.0041666030884,24.6166667938232,5.16666650772095,1254,126,87,10.2208375930786,336,285,334,311,13.4250001907349,39.3695030212402,785.879516601562,32,-2.09999990463257,34.0999984741211,6.73333311080933,15.5
"2306",12.5124998092651,22.8500003814697,1.73333346843719,1119,125,70,15.8353433609009,333,242,333,246,12.7416667938232,36.4047622680664,852.736572265625,30.1000003814697,-4.90000009536743,35,22.8500003814697,7.80000019073486
"2307",9.88749980926514,21.0166664123535,-1.93333327770233,945,93,53,17.1606178283691,274,185,274,186,10.6083326339722,29.7152194976807,928.975830078125,28,-7.69999980926514,35.7000007629395,18.8666667938232,-0.783333361148834
"2308",9.96249961853027,21.216667175293,-2,943,95,53,17.6523742675781,277,185,275,185,10.7916669845581,29.8112335205078,938.424987792969,28.2999992370605,-7.90000009536743,36.2000007629395,19.0833320617676,-0.783333301544189
"2309",9.96666717529297,21.2666664123535,-2.00000023841858,969,94,55,16.6266384124756,278,189,278,192,10.5500001907349,29.3055553436279,942.856750488281,28.2000007629395,-7.80000019073486,36,21.2666664123535,-0.850000023841858
"2310",10.1083335876465,20.8166675567627,-0.800000011920929,925,91,50,17.8333225250244,266,172,265,172,8.56666660308838,25.8811683654785,895.625305175781,27.1000003814697,-6,33.0999984741211,20.7000007629395,-0.800000011920929
"2311",8.42083358764648,19.8333339691162,-3.59999990463257,960,94,55,16.1655120849609,270,181,264,195,8.89166641235352,25.4775543212891,960.928649902344,26.2000007629395,-8.69999980926514,34.9000015258789,19.3666667938232,-3.01666665077209
"2312",11.3000001907349,20.25,1.96666669845581,1347,129,91,10.3189744949341,367,289,353,289,12.1166667938232,38.102725982666,739.963134765625,27.1000003814697,-4.69999980926514,31.7999992370605,18.4166660308838,1.96666669845581
"2313",9.76666641235352,21.0166664123535,-2.23333334922791,948,104,55,19.2840614318848,288,185,285,185,10.9833335876465,30.3407001495361,939.333251953125,28.1000003814697,-8.10000038146973,36.2000007629395,18.9333343505859,-2.23333334922791
"2314",10.1583337783813,21.2333335876465,-1.68333327770233,977,111,57,20.8717346191406,306,186,305,186,11.5500001907349,31.8181819915771,924.814086914062,28.6000003814697,-7.69999980926514,36.2999992370605,19.1499996185303,-1.68333327770233
"2315",12.0874996185303,22.8999996185303,0.75,1039,112,69,15.2677545547485,306,218,306,218,12.5583333969116,34.8842582702637,896.452941894531,30.2000007629395,-5.80000019073486,36,22.8999996185303,0.75
"2316",11.2708330154419,21.966667175293,-0.0666666850447655,1027,110,66,16.4184036254883,306,210,306,210,12.1750001907349,34.1994361877441,890.100769042969,29.1000003814697,-6.5,35.5999984741211,19.966667175293,-0.0666666850447655
"2317",10.8583335876465,21.6666660308838,-0.666666686534882,961,106,57,20.2751197814941,301,184,297,184,12.0666666030884,33.5185203552246,902.004943847656,29,-7,36,19.6499996185303,-0.666666686534882
"2318",10.6541662216187,19.6666660308838,1.31666672229767,1348,128,91,10.5234203338623,368,286,353,286,12.1083335876465,38.0765190124512,744.258178710938,26.5,-5.30000019073486,31.7999992370605,17.7999992370605,1.31666672229767
"2319",7.70416641235352,19.5166664123535,-4.76666641235352,994,103,65,13.7031488418579,286,208,242,242,9.375,25.8977890014648,992.816162109375,26.3999996185303,-9.80000019073486,36.2000007629395,9.89999961853027,-0.0333333425223827
"2320",16.2416667938232,25.4333343505859,6.81666660308838,1215,124,77,15.8144340515137,344,262,341,310,13.3999996185303,40.3614463806152,752.902954101562,32.7999992370605,-0.400000005960464,33.2000007629395,8.28333282470703,11.6999998092651
"2321",9.99583339691162,21.3166656494141,-2.06666660308838,953,101,55,18.1172924041748,284,188,281,188,10.8916664123535,29.9221611022949,945.382202148438,28.3999996185303,-8,36.4000015258789,19.216667175293,-2.06666660308838
"2322",14.1416664123535,23.6499996185303,4.34999990463257,1250,123,93,9.13694763183594,338,284,326,295,13.2333335876465,39.0363807678223,779.151123046875,31,-2.90000009536743,33.9000015258789,21.7999992370605,9.5
"2323",9.96666622161865,21.2333335876465,-2.04999995231628,952,107,55,20.2490253448486,294,183,292,183,11.3166666030884,31.004566192627,940.926391601562,28.5,-8,36.5,19.1666660308838,-2.04999995231628
"2324",11.4916667938232,21.3833332061768,1.06666660308838,1147,122,82,13.0925455093384,334,255,323,255,12.3666667938232,36.4798431396484,821.583374023438,28.3999996185303,-5.5,33.9000015258789,19.4333324432373,1.06666660308838
"2325",10.1041669845581,21.533332824707,-1.88333332538605,963,95,52,17.6268177032471,277,181,277,189,10.2416667938232,28.5283203125,951.705322265625,28.3999996185303,-7.5,35.9000015258789,21.533332824707,-0.98333328962326
"2326",11.7708330154419,22.4166660308838,0.566666603088379,1062,114,72,14.0242586135864,308,228,308,228,12.8249998092651,35.8240242004395,883.107788085938,29.7999992370605,-6,35.7999992370605,22.4166660308838,0.566666603088379
"2327",8.25416660308838,19.8999996185303,-4.01666688919067,969,95,57,14.8183994293213,268,188,262,205,9.17500019073486,25.7724723815918,977.349060058594,26.5,-9.10000038146973,35.5999984741211,19.3166656494141,-3.35000014305115
"2328",13.8333330154419,23.3833332061768,3.98333334922791,1260,122,91,9.5023250579834,344,282,330,288,13.3333339691162,39.2156867980957,783.655029296875,30.7000007629395,-3.29999995231628,34,21.533332824707,5.38333320617676
"2329",9.49166679382324,20.8833332061768,-2.54999995231628,1018,98,57,16.2031517028809,288,197,288,203,10.2833337783813,28.6443824768066,951.180725097656,27.7000007629395,-8.19999980926514,35.9000015258789,20.8833332061768,-1.45000004768372
"2330",11.1875,20.8500003814697,1.01666676998138,1111,115,79,12.8669061660767,327,241,312,247,13.1416673660278,38.7659797668457,801.929870605469,28.2000007629395,-5.69999980926514,33.9000015258789,18.9166660308838,2.71666693687439
"2331",22.2625007629395,27.5666656494141,16.2333335876465,1223,179,49,51.7373466491699,533,167,533,189,11.8583335876465,49.204704284668,466.32568359375,33.5,9.39999961853027,24.1000003814697,27.5666656494141,17.3666667938232
"2332",9.62916660308838,18.6666660308838,-0.0166666898876429,1236,123,86,10.5171546936035,347,271,330,271,11.5250005722046,36.2421379089355,758.139038085938,25.3999996185303,-6.40000009536743,31.7999992370605,16.8500003814697,1.75000011920929
"2333",8.13749980926514,19.7666664123535,-4.15000009536743,975,96,60,13.2894420623779,270,196,255,214,9.24166679382324,25.8147106170654,976.859802246094,26.5,-9.30000019073486,35.7999992370605,10.2833337783813,-3.46666669845581
"2334",20.7958335876465,27.216667175293,13.5500001907349,1285,179,62,36.0162620544434,482,225,446,250,9.89166641235352,39.2526435852051,559.859802246094,32.4000015258789,7.19999980926514,25.2000007629395,27.1000003814697,14.8333330154419
"2335",10.2791662216187,21.1499996185303,-1.33333337306976,967,107,58,19.9053516387939,302,188,298,188,11.625,32.4720687866211,907.407531738281,28.3999996185303,-7.40000009536743,35.7999992370605,19.1000003814697,-1.33333337306976
"2336",10.8166666030884,20,1.26666665077209,1295,126,88,10.8314123153687,358,275,341,275,12.6000003814697,38.769229888916,759.348815917969,27.1000003814697,-5.40000009536743,32.5,18.1166667938232,1.26666665077209
"2337",9.89583301544189,21.2333335876465,-2.18333339691162,977,101,56,17.5255661010742,288,193,284,193,10.8416662216187,29.703197479248,947.584106445312,28.2999992370605,-8.19999980926514,36.5,19.1499996185303,-2.18333339691162
"2338",11.9833335876465,21.0499992370605,2.59999990463257,1310,124,90,10.1657762527466,360,281,346,281,12.9833335876465,39.5833320617676,746.623718261719,28.3999996185303,-4.40000009536743,32.7999992370605,19.1666660308838,2.59999990463257
"2339",14.2291669845581,23.8833332061768,4.34999990463257,1239,121,90,9.65425872802734,339,279,327,289,13.2583332061768,38.8807411193848,789.448791503906,31.2000007629395,-2.90000009536743,34.1000022888184,22.0166664123535,9.53333377838135
"2340",9.39999961853027,20.6499996185303,-2.54999995231628,997,99,56,16.7767696380615,289,197,286,198,10.6499996185303,29.5833339691162,939.136474609375,27.6000003814697,-8.39999961853027,36,18.5,-1.36666655540466
"2341",9.42500019073486,20.6333332061768,-2.45000004768372,1006,97,56,16.4633522033691,288,196,287,200,10.5500001907349,29.469274520874,935.32080078125,27.6000003814697,-8.19999980926514,35.7999992370605,18.4833335876465,-1.29999995231628
"2342",10.4916667938232,19.6499996185303,0.950000047683716,1259,124,87,10.5631437301636,349,271,331,271,12.4666662216187,38.3589744567871,758.754455566406,26.7999992370605,-5.69999980926514,32.5,17.7666664123535,0.950000047683716
"2343",10.8625001907349,19.9833335876465,1.44999992847443,1373,131,91,11.3958053588867,375,286,357,286,12.5083332061768,38.6059646606445,751.6923828125,27.1000003814697,-5.30000019073486,32.4000015258789,18.0833339691162,1.44999992847443
"2344",7.94999980926514,19.6166667938232,-4.45000028610229,986,97,61,12.6300210952759,275,202,254,222,9.30000019073486,25.8333320617676,981.543334960938,26.3999996185303,-9.60000038146973,36,10.0666666030884,-3.71666669845581
"2345",10.2958335876465,21.6499996185303,-1.76666665077209,960,107,55,20.0386199951172,295,185,291,185,11.4416666030884,31.0914840698242,946.273681640625,29,-7.80000019073486,36.7999992370605,19.6000003814697,-1.76666665077209
"2346",9.67083358764648,20.8666667938232,-2.13333344459534,988,97,52,17.7939720153809,281,183,280,193,10.091667175293,28.507532119751,934.730041503906,27.6000003814697,-7.80000019073486,35.4000015258789,20.216667175293,-1.28333330154419
"2347",12.3166666030884,22.6166667938232,1.48333334922791,1137,125,77,14.4448671340942,332,248,332,248,13.0333337783813,36.9216232299805,853.44580078125,30,-5.30000019073486,35.2999992370605,22.6166667938232,1.48333334922791
"2348",11.5166664123535,22.1499996185303,0.233333274722099,1018,107,66,15.5423631668091,301,211,301,211,12.2833337783813,34.407096862793,885.009826660156,29.3999996185303,-6.30000019073486,35.7000007629395,22.1499996185303,0.233333274722099
"2349",8.93333339691162,20.1333332061768,-3.01666665077209,1051,101,58,15.9681072235107,293,202,293,211,10.1666669845581,28.5580520629883,939.149353027344,26.8999996185303,-8.69999980926514,35.5999984741211,20.1333332061768,-2.03333330154419
"2350",9.1875,20.3666667938232,-2.68333315849304,1033,100,57,16.1023216247559,292,200,291,206,10.3916664123535,29.1900749206543,934.111450195312,27.2000007629395,-8.39999961853027,35.5999984741211,19.6666660308838,-1.59999990463257
"2351",10.8958330154419,20.466667175293,0.849999964237213,1064,109,76,12.736442565918,312,230,297,235,12.9916667938232,38.6656761169434,793.165283203125,27.7999992370605,-5.80000019073486,33.5999984741211,18.533332824707,2.51666665077209
"2352",15.1291666030884,24.5499992370605,5.38333320617676,1233,125,82,11.2037000656128,335,279,330,310,12.7583332061768,38.4287147521973,773.467590332031,31.6000003814697,-1.60000002384186,33.2000007629395,6.94999980926514,10.4666662216187
"2353",9.87083339691162,20.9333343505859,-1.93333327770233,968,107,56,19.6635971069336,298,188,293,188,11.4750003814697,31.6988945007324,923.56884765625,28.2000007629395,-8,36.2000007629395,18.8500003814697,-1.93333327770233
"2354",10.9125003814697,20.2000007629395,1.28333330154419,1270,125,85,11.3230876922607,352,268,333,268,12.9916667938232,39.2497482299805,767.167541503906,27.6000003814697,-5.5,33.0999984741211,18.283332824707,1.28333330154419
"2355",10.3208332061768,21.1000003814697,-1.2166668176651,945,104,57,19.5512256622314,294,185,290,185,11.6583337783813,32.7481269836426,900.924926757812,28.2999992370605,-7.30000019073486,35.5999984741211,19.0833339691162,-1.2166668176651
"2356",9.5,20.7333335876465,-2.48333334922791,968,103,56,18.00634765625,290,192,283,192,10.9833335876465,30.2571182250977,939.320373535156,27.7999992370605,-8.5,36.2999992370605,18.6833343505859,-2.48333334922791
"2357",10.7083330154419,20.2000007629395,0.700000107288361,1071,115,75,14.0404987335205,316,236,302,237,11.4833335876465,35.4423866271973,789.415283203125,26.7999992370605,-5.59999990463257,32.3999977111816,18.3333320617676,6.56666660308838
"2358",9.89583301544189,21.1833324432373,-1.86666667461395,947,95,47,19.4471187591553,273,170,271,181,9.82499980926514,27.9119319915771,939.28271484375,27.7999992370605,-7.40000009536743,35.2000007629395,20.6000003814697,-1.15000009536743
"2359",11.3916664123535,21.8333339691162,0.299999982118607,1065,110,73,12.933913230896,307,231,307,231,12.4499998092651,35.169490814209,869.307006835938,29.1000003814697,-6.30000019073486,35.4000015258789,21.8333339691162,0.299999982118607
"2360",9.42916679382324,20.5666675567627,-2.41666674613953,979,101,55,17.528263092041,289,194,284,194,10.8916664123535,30.1708221435547,929.85205078125,27.7000007629395,-8.39999961853027,36.0999984741211,18.466667175293,-2.41666674613953
"2361",9.01666641235352,20.1833324432373,-2.86666655540466,1041,100,58,15.7917108535767,296,205,294,209,10.6000003814697,29.6089382171631,933.52294921875,27.1000003814697,-8.69999980926514,35.7999992370605,18.033332824707,-1.75
"2362",9.51666641235352,20.7333335876465,-2.45000004768372,980,105,57,18.2681560516357,296,194,288,194,11.1333332061768,30.6703395843506,937.994323730469,27.8999996185303,-8.39999961853027,36.2999992370605,18.7333335876465,-2.45000004768372
"2363",14.5666666030884,24.1666660308838,4.69999980926514,1206,120,85,10.2860164642334,326,272,321,292,13.0999994277954,38.64306640625,787.416198730469,31.3999996185303,-2.5,33.9000015258789,22.2999992370605,9.81666660308838
"2364",10.2958335876465,21.0833320617676,-1.23333334922791,971,105,56,19.6458702087402,301,189,295,189,11.5416669845581,32.4204139709473,901.278015136719,28.2999992370605,-7.30000019073486,35.5999984741211,19.0666656494141,-1.23333334922791
"2365",8.65416717529297,19.7999992370605,-3.25,1092,104,61,15.2315006256104,302,212,302,222,10.3416662216187,28.9682540893555,935.634094238281,26.6000003814697,-9.10000038146973,35.7000007629395,17.6166667938232,-2.28333330154419
"2366",9.34166717529297,20.533332824707,-2.56666684150696,1010,100,56,16.8065605163574,293,199,289,200,10.8999996185303,30.0275478363037,936.195983886719,27.7000007629395,-8.60000038146973,36.3000030517578,18.466667175293,-1.43333339691162
"2367",7.95000028610229,19.75,-4.53333330154419,998,97,62,11.5173826217651,275,212,255,230,9.43333339691162,25.9871444702148,990.273193359375,26.7000007629395,-9.60000038146973,36.3000030517578,9.91666698455811,-3.70000028610229
"2368",8.16250038146973,20.0833339691162,-4.41666650772095,1012,97,62,11.7966165542603,278,210,264,226,9.55833339691162,26.0445041656494,998.899658203125,27.1000003814697,-9.60000038146973,36.7000007629395,10.0833330154419,-3.55000019073486
"2369",14.3500003814697,23.9833335876465,4.41666650772095,1223,119,88,9.6319465637207,334,276,326,287,13.3833332061768,39.0184631347656,790.520568847656,31.3999996185303,-2.90000009536743,34.2999992370605,22.0833339691162,9.83333301544189
"2370",9.75,20.75,-2,985,106,57,18.8042125701904,302,194,292,194,11.4499998092651,31.7174510955811,919.488525390625,28,-8.10000038146973,36.0999984741211,18.716667175293,-2
"2371",14.5541667938232,24.2000007629395,4.56666660308838,1220,120,88,9.89255237579346,332,276,325,290,13.125,38.4897346496582,793.480407714844,31.3999996185303,-2.70000004768372,34.0999984741211,22.3833332061768,9.80000019073486
